iata,name,city,state,country,latitude,longitude
OTG,WORTHINGTON MUNI,WORTHINGTON,MN,USA,43.65505555,-95.57919444
OTH,SOUTHWEST OREGON RGNL,NORTH BEND,OR,USA,43.41694444,-124.24702777
OTM,OTTUMWA RGNL,OTTUMWA,IA,USA,41.10722222,-92.44716666
OTZ,RALPH WIEN MEML,KOTZEBUE,AK,USA,66.88480555,-162.59813888
OUL,NELSON LAGOON,NELSON LAGOON,AK,USA,56.00753611,-161.16036722
OUN,UNIVERSITY OF OKLAHOMA WESTHEIMER,NORMAN,OK,USA,35.24555555,-97.47213888
OVE,OROVILLE MUNI,OROVILLE,CA,USA,39.48781944,-121.62198777
OVL,OLIVIA RGNL,OLIVIA,MN,USA,44.77857194,-95.03277833
OVO,NORTH VERNON,NORTH VERNON,IN,USA,39.04533333,-85.60561111
OVS,BOSCOBEL,BOSCOBEL,WI,USA,43.16080666,-90.67397805
OWA,OWATONNA DEGNER RGNL,OWATONNA,MN,USA,44.1229518,-93.25882641
OWB,OWENSBORO/DAVIESS COUNTY RGNL,OWENSBORO,KY,USA,37.73883416,-87.16682855
OWD,NORWOOD MEML,NORWOOD,MA,USA,42.19052777,-71.17294444
OWI,OTTAWA MUNI,OTTAWA,KS,USA,38.53917425,-95.25318461
OWK,CENTRAL MAINE/NORRIDGEWOCK,NORRIDGEWOCK,ME,USA,44.7155,-69.86647222
OWP,WILLIAM R POGUE MUNI,SAND SPRINGS,OK,USA,36.17527777,-96.15183333
OWX,PUTNAM COUNTY,OTTAWA,OH,USA,41.035595,-83.98189361
OXB,OCEAN CITY MUNI,OCEAN CITY,MD,USA,38.31047916,-75.12402527
OXC,WATERBURY-OXFORD,OXFORD,CT,USA,41.47828055,-73.1351825
OXD,MIAMI UNIVERSITY,OXFORD,OH,USA,39.50225972,-84.78438138
OXI,STARKE COUNTY,KNOX,IN,USA,41.32970083,-86.66460944
OXR,OXNARD,OXNARD,CA,USA,34.20080694,-119.20722638
OXV,KNOXVILLE MUNI,KNOXVILLE,IA,USA,41.29909691,-93.11374277
OYM,ST MARYS MUNI,ST MARYS,PA,USA,41.41247777,-78.50263138
OZA,OZONA MUNI,OZONA,TX,USA,30.73519444,-101.20219444
OZR,CAIRNS AAF (FORT NOVOSEL),FORT NOVOSEL (OZARK),AL,USA,31.27577694,-85.71335111
OZS,CAMDENTON MEML-LAKE RGNL,CAMDENTON,MO,USA,37.9727225,-92.69045861
OZW,LIVINGSTON COUNTY SPENCER J HARDY,HOWELL,MI,USA,42.62942777,-83.98219305
P01,ERIC MARCUS MUNI,AJO,AZ,USA,32.45289027,-112.86140833
P03,COCHISE COLLEGE,DOUGLAS,AZ,USA,31.37131388,-109.68995277
P04,BISBEE MUNI,BISBEE,AZ,USA,31.36399027,-109.88312861
P08,COOLIDGE MUNI,COOLIDGE,AZ,USA,32.93602388,-111.42647277
P10,POLACCA,POLACCA,AZ,USA,35.79161111,-110.42338888
P13,SAN CARLOS APACHE,GLOBE,AZ,USA,33.35313888,-110.66736111
P14,HOLBROOK MUNI,HOLBROOK,AZ,USA,34.94072222,-110.1385
P15,BROKENSTRAW,PITTSFIELD,PA,USA,41.83294027,-79.36067083
P16,PALMYRA (COOPER),PALMYRA ISLAND ATOLL,XL,USA,5.88333333,-162.06666666
P17,GREATER BREEZEWOOD RGNL,BREEZEWOOD,PA,USA,39.87426805,-78.29773333
P19,STELLAR AIRPARK,CHANDLER,AZ,USA,33.29877111,-111.9157875
P20,AVI SUQUILLA,PARKER,AZ,USA,34.14983333,-114.26783333
P23,SELIGMAN,SELIGMAN,AZ,USA,35.335075,-112.88649722
P29,TOMBSTONE MUNI,TOMBSTONE,AZ,USA,31.6713125,-110.02151527
P33,COCHISE COUNTY,WILLCOX,AZ,USA,32.24541666,-109.89463888
P34,MIFFLINTOWN,MIFFLINTOWN,PA,USA,40.59894444,-77.40566666
P45,MOUNT PLEASANT/SCOTTDALE,MOUNT PLEASANT,PA,USA,40.10767266,-79.54307408
P52,COTTONWOOD,COTTONWOOD,AZ,USA,34.73005611,-112.03513722
P91,FLYING M AERODROME,GERMANSVILLE,PA,USA,40.73753055,-75.70541666
P96,JERSEY SHORE,JERSEY SHORE,PA,USA,41.20644305,-77.22576527
PA01,MERRYS PYMATUNING,LINESVILLE,PA,USA,41.67505444,-80.43451194
PA02,DILLEN PERSONAL,MC KEAN,PA,USA,41.98338861,-80.18311388
PA08,JJ & PK,GREENCASTLE,PA,USA,39.79342611,-77.77805
PA18,BUZZARDS FLD,MILL HALL,PA,USA,41.09423555,-77.41442555
PA21,WEST MIDDLESEX,WEST MIDDLESEX,PA,USA,41.16533472,-80.50257
PA25,CUATROS VIENTOS,QUAKER CITY,PA,USA,40.65925944,-75.87381111
PA30,EAST PENN,ANDREAS,PA,USA,40.76676,-75.77463583
PA31,ROVER,ANNVILLE,PA,USA,40.283425,-76.53941194
PA33,LARS/PRIVATE,ATHENS,PA,USA,41.95007416,-76.4829975
PA35,AREA 52,BALLY,PA,USA,40.43204055,-75.62602055
PA36,STEFANIK,BEDMINSTER,PA,USA,40.45288083,-75.20378527
PA40,BENTON,BENTON,PA,USA,41.20008361,-76.38716388
PA44,BLACK LANDING FLD,LINGLESTOWN,PA,USA,40.37242638,-76.74384722
PA45,LOGUE FLD,BODINES,PA,USA,41.41893333,-76.92662777
PA47,CLOUDBOUND,GETTYSBURG,PA,USA,39.78083333,-77.27866666
PA49,MOUNTAIN BAY AIR PARK INC,GREENTOWN,PA,USA,41.38008944,-75.2324
PA51,BOWTIE,BIGLERVILLE,PA,USA,39.90845,-77.20521666
PA52,OBERLANDER,UNION CITY,PA,USA,41.85933333,-79.90716666
PA53,COSKLOS ELKVIEW,CARBONDALE,PA,USA,41.62590277,-75.53776388
PA54,KELLACHOWS,CARBONDALE,PA,USA,41.52230722,-75.39601388
PA58,ROCKTOP,CHAMBERSBURG,PA,USA,39.975,-77.55777777
PA61,KUNDA,COLLEGEVILLE,PA,USA,40.16503888,-75.45189722
PA65,HI-VU,COPLAY,PA,USA,40.70009583,-75.54962916
PA68,BUGS,NAZARETH,PA,USA,40.71426416,-75.30434555
PA70,FETTERS CONSTRUCTION,DOWNINGTOWN,PA,USA,40.09176888,-75.71076388
PA71,DWIGHT'S DELIGHT,DUSHORE,PA,USA,41.52090833,-76.46216611
PA72,CIRCLE W AIRFIELD,EAST BERLIN,PA,USA,39.9587075,-76.97081055
PA74,GUSLER,ELIZABETHVILLE/HALIFAX,PA,USA,40.46536361,-76.83997194
PA75,BAKER,ELKLAND,PA,USA,41.9650725,-77.3158125
PA77,ERWINNA PRIVATE,ERWINNA,PA,USA,40.51025,-75.07677777
PA81,5 LAKES,FAYETTEVILLE,PA,USA,39.91277777,-77.53277777
PA82,GRAYCE FARMS,FLEETVILLE,PA,USA,41.60007861,-75.68296722
PA84,LEVEL ACRES FARM,THOMASVILLE,PA,USA,39.95381944,-76.90926111
PA88,NEMACOLIN,FARMINGTON,PA,USA,39.80737638,-79.5475375
PA92,BLUE MOUNTAIN ACADEMY (PVT),HAMBURG,PA,USA,40.55287027,-76.02882472
PAE,SEATTLE PAINE FLD INTL,EVERETT,WA,USA,47.90731805,-122.28209388
PAH,BARKLEY RGNL,PADUCAH,KY,USA,37.06028833,-88.77295888
PAK,PORT ALLEN,HANAPEPE,HI,USA,21.89694444,-159.60316666
PAM,TYNDALL AFB,PANAMA CITY,FL,USA,30.0690475,-85.57498138
PAN,PAYSON,PAYSON,AZ,USA,34.25683583,-111.33925555
PAO,PALO ALTO,PALO ALTO,CA,USA,37.46112138,-122.11504666
PAQ,"WARREN ""BUD"" WOODS PALMER MUNI",PALMER,AK,USA,61.59491666,-149.08872222
PBF,PINEBLUFF RGNL/GRIDER FLD,PINE BLUFF,AR,USA,34.17451305,-91.93560422
PBG,PLATTSBURGH INTL,PLATTSBURGH,NY,USA,44.65094444,-73.46813888
PBH,PRICE COUNTY,PHILLIPS,WI,USA,45.70883333,-90.4025
PBI,PALM BEACH INTL,WEST PALM BEACH,FL,USA,26.68316166,-80.09559194
PBV,ST GEORGE,ST GEORGE,AK,USA,56.57736111,-169.66372222
PBX,PIKE COUNTY/HATCHER FLD,PIKEVILLE,KY,USA,37.56181144,-82.56643197
PCD,PERRYVILLE RGNL,PERRYVILLE,MO,USA,37.86866666,-89.86213888
PCM,PLANT CITY,PLANT CITY,FL,USA,28.00016666,-82.16330555
PCW,ERIE-OTTAWA INTL,PORT CLINTON,OH,USA,41.51627055,-82.86948666
PCZ,WAUPACA MUNI,WAUPACA,WI,USA,44.33325,-89.01977777
PDC,PRAIRIE DU CHIEN MUNI,PRAIRIE DU CHIEN,WI,USA,43.01928527,-91.12373277
PDK,DEKALB-PEACHTREE,ATLANTA,GA,USA,33.87600194,-84.30203055
PDT,EASTERN OREGON RGNL AT PENDLETON,PENDLETON,OR,USA,45.69509555,-118.84336888
PDX,PORTLAND INTL,PORTLAND,OR,USA,45.58870886,-122.59686941
PEA,PELLA MUNI,PELLA,IA,USA,41.40122222,-92.94586111
PEO,PENN YAN/YATES COUNTY,PENN YAN,NY,USA,42.63708333,-77.05286111
PEQ,PECOS MUNI,PECOS,TX,USA,31.38238888,-103.51072222
PEV,PERRYVILLE,PERRYVILLE,AK,USA,55.90672361,-159.16082916
PEX,PAYNESVILLE MUNI,PAYNESVILLE,MN,USA,45.37206352,-94.7447263
PEZ,PLEASANTON MUNI,PLEASANTON,TX,USA,28.95419444,-98.51997222
PFC,PACIFIC CITY STATE,PACIFIC CITY,OR,USA,45.19936111,-123.96189444
PG1,GRIFFIN FLD,LEVANT,ME,USA,44.86772222,-68.97710555
PGA,PAGE MUNI,PAGE,AZ,USA,36.92606944,-111.44835055
PGD,PUNTA GORDA,PUNTA GORDA,FL,USA,26.9185925,-81.99088611
PGM,PORT GRAHAM,PORT GRAHAM,AK,USA,59.348475,-151.83032222
PGR,KIRK FLD,PARAGOULD,AR,USA,36.06380555,-90.50919444
PGV,PITT-GREENVILLE,GREENVILLE,NC,USA,35.63569444,-77.38408333
PHD,HARRY CLEVER FLD,NEW PHILADELPHIA,OH,USA,40.47016666,-81.41994444
PHF,NEWPORT NEWS/WILLIAMSBURG INTL,NEWPORT NEWS,VA,USA,37.13188888,-76.49297222
PHG,PHILLIPSBURG MUNI,PHILLIPSBURG,KS,USA,39.73567888,-99.31753027
PHH,ROBERT F SWINNIE,ANDREWS,SC,USA,33.45169972,-79.52617666
PHK,PALM BEACH COUNTY GLADES,PAHOKEE,FL,USA,26.78502777,-80.69336111
PHL,PHILADELPHIA INTL,PHILADELPHIA,PA,USA,39.87208388,-75.24066305
PHN,ST CLAIR COUNTY INTL,PORT HURON,MI,USA,42.91095861,-82.52884972
PHO,POINT HOPE,POINT HOPE,AK,USA,68.34812872,-166.79912675
PHP,PHILIP,PHILIP,SD,USA,44.04873063,-101.59884047
PHT,HENRY COUNTY,PARIS,TN,USA,36.33594444,-88.38444444
PHX,PHOENIX SKY HARBOR INTL,PHOENIX,AZ,USA,33.43427777,-112.01158333
PIA,GENERAL DOWNING - PEORIA INTL,PEORIA,IL,USA,40.66419444,-89.69325
PIB,HATTIESBURG/LAUREL RGNL,HATTIESBURG-LAUREL,MS,USA,31.46714638,-89.3370575
PIE,ST PETE-CLEARWATER INTL,ST PETERSBURG-CLEARWATER,FL,USA,27.90863361,-82.68651
PIH,POCATELLO RGNL,POCATELLO,ID,USA,42.9097925,-112.59591888
PIL,CAMERON COUNTY,PORT ISABEL,TX,USA,26.16619444,-97.34588888
PIM,HARRIS COUNTY,PINE MOUNTAIN,GA,USA,32.84069444,-84.88244444
PIR,PIERRE RGNL,PIERRE,SD,USA,44.38268694,-100.28597527
PIT,PITTSBURGH INTL,PITTSBURGH,PA,USA,40.49141666,-80.23269444
PIZ,POINT LAY LRRS,POINT LAY,AK,USA,69.73288888,-163.00533333
PJC,ZELIENOPLE MUNI,ZELIENOPLE,PA,USA,40.80270305,-80.16109972
PJY,PINCKNEYVILLE/DU QUOIN,PINCKNEYVILLE,IL,USA,37.97788416,-89.36044888
PKA,NAPASKIAK,NAPASKIAK,AK,USA,60.7029125,-161.7783075
PKB,MID-OHIO VALLEY RGNL,PARKERSBURG,WV,USA,39.34496194,-81.43929305
PKD,PARK RAPIDS MUNI/KONSHOK FLD,PARK RAPIDS,MN,USA,46.9012038,-95.07310625
PKF,PARK FALLS MUNI,PARK FALLS,WI,USA,45.95509063,-90.4244345
PKMA,ENEWETAK AUX AF,ENEWETAK,,MH,11.34083333,162.32783333
PKV,CALHOUN COUNTY,PORT LAVACA,TX,USA,28.65330555,-96.68272222
PLD,PORTLAND MUNI,PORTLAND,IN,USA,40.4515175,-84.99171777
PLK,M GRAHAM CLARK DOWNTOWN,BRANSON,MO,USA,36.62592813,-93.22892288
PLN,PELLSTON RGNL/EMMET COUNTY,PELLSTON,MI,USA,45.57091666,-84.79672222
PLR,ST CLAIR COUNTY,PELL CITY,AL,USA,33.55883333,-86.24905555
PLU,PIERCE COUNTY/THUN FLD,PUYALLUP,WA,USA,47.10392,-122.28720027
PMB,PEMBINA MUNI,PEMBINA,ND,USA,48.94241666,-97.24066666
PMD,PALMDALE USAF PLANT 42,PALMDALE,CA,USA,34.62938888,-118.08455277
PMH,GREATER PORTSMOUTH RGNL,PORTSMOUTH,OH,USA,38.84047166,-82.84730944
PMP,POMPANO BEACH AIRPARK,POMPANO BEACH,FL,USA,26.24736,-80.1111275
PMU,PANOLA COUNTY,BATESVILLE,MS,USA,34.3635,-89.89288888
PMV,PLATTSMOUTH MUNI/DOUGLAS V DUEY FLD,PLATTSMOUTH,NE,USA,40.94836944,-95.91735416
PMZ,PLYMOUTH MUNI,PLYMOUTH,NC,USA,35.81078027,-76.75837
PN00,CROSSWINDS AIRFIELD,SASSAMANSVILLE,PA,USA,40.34315277,-75.57268055
PN01,CEDAR RUN,DORSEYVILLE,PA,USA,40.58812277,-79.90588611
PN08,DAVIS,CHAMBERSVILLE,PA,USA,40.73461944,-79.15989722
PN10,CASH CREEK,ULSTER,PA,USA,41.86507472,-76.50994361
PN11,RENO,ENON VALLEY,PA,USA,40.88978388,-80.48645638
PN13,C & W MILLIRON FLYING FLD,SIGEL,PA,USA,41.28728555,-79.16642861
PN14,MISTY HILL FARM,REN FREW,PA,USA,40.78944444,-79.9975
PN15,GREELEY,COUDERSPORT,PA,USA,41.87916666,-77.95
PN18,FAIRVIEW EVERGREEN,FAIRVIEW,PA,USA,42.02727861,-80.24367305
PN25,LINDSAY,FREEPORT,PA,USA,40.73562027,-79.68866
PN30,SCHRENKEL,CASSVILLE,PA,USA,40.26277777,-78.1025
PN36,RUFFNER FLD,HOME,PA,USA,40.7333975,-79.06725611
PN38,CULMERVILLE,CULMERVILLE,PA,USA,40.66256611,-79.84560805
PN39,FOUNDING FATHERS FLD,NEW LONDON,PA,USA,39.77180555,-75.91111111
PN40,MOORHEAD AIRPARK,NORTH EAST,PA,USA,42.18422361,-79.89755166
PN46,RIVER HILL AVIATION,APOLLO,PA,USA,40.56444444,-79.54583333
PN50,SKYLINE AIRSTRIP,SHOEMAKERSVILLE,PA,USA,40.50697777,-75.94162083
PN53,STROHMIER,LORETTO,PA,USA,40.55145805,-78.62335277
PN54,AKM AIRFIELD,COLUMIA CROSS ROADS,PA,USA,41.84166666,-76.74583333
PN55,SKALA,MC CLELLANDTOWN,PA,USA,39.85840944,-79.82338277
PN57,MARION CENTER SPEEDWAY,MARION CENTER,PA,USA,40.81200833,-79.03725611
PN59,STITT,KITTANNING,PA,USA,40.83110833,-79.48694166
PN62,CATANEY,MIDWAY,PA,USA,40.37506888,-80.29978333
PN64,HILLING INTL,HUNTINGDON,PA,USA,40.50238888,-77.93936111
PN66,DUNLEA AIRPARK,NEW ALEXANDRIA,PA,USA,40.42562333,-79.36364888
PN68,JACKSON,NEW GALILEE,PA,USA,40.89680555,-80.36769444
PN71,JANSEN VINEYARDS,RICHFIELD,PA,USA,40.65002222,-77.0575
PN72,ROCKY HOLLOW FLD,STRONGSTOWN,PA,USA,40.56916666,-78.8825
PN73,BEERS FARM,ORBISONA/ROCKHILL,PA,USA,40.23008083,-77.92055388
PN84,LAKE ARTHUR FLD,PORTERSVILLE,PA,USA,40.98450638,-80.16200444
PN90,RANCH-AERO,ROULETTE,PA,USA,41.74867611,-78.09972916
PN91,SHARRETTS,SABINSVILLE,PA,USA,41.83340388,-77.49970472
PN98,DREAM FLD,BERLIN,PA,USA,39.93283333,-78.93416666
PNA,RALPH WENZ FLD,PINEDALE,WY,USA,42.79738888,-109.81102777
PNC,PONCA CITY RGNL,PONCA CITY,OK,USA,36.73195472,-97.09978222
PNE,NORTHEAST PHILADELPHIA,PHILADELPHIA,PA,USA,40.08193833,-75.01057777
PNI,POHNPEI INTL,POHNPEI ISLAND,,FM,6.98508333,158.20980555
PNM,PRINCETON MUNI,PRINCETON,MN,USA,45.55986111,-93.60822222
PNN,PRINCETON MUNI,PRINCETON,ME,USA,45.20065972,-67.56439888
PNP,PILOT POINT,PILOT POINT,AK,USA,57.58038055,-157.57195694
PNS,PENSACOLA INTL,PENSACOLA,FL,USA,30.47341666,-87.18661111
PNT,PONTIAC MUNI,PONTIAC,IL,USA,40.92444444,-88.62394444
PO1,POPLAR MUNI,POPLAR,MT,USA,48.13441666,-105.16213888
POB,POPE AAF,FAYETTEVILLE,NC,USA,35.17088916,-79.01449666
POC,BRACKETT FLD,LA VERNE,CA,USA,34.09166666,-117.78177777
POE,MAKS AAF,FORT JOHNSON,LA,USA,31.04478236,-93.19164208
POF,POPLAR BLUFF RGNL BUSINESS,POPLAR BLUFF,MO,USA,36.77393527,-90.32485277
POH,POCAHONTAS MUNI,POCAHONTAS,IA,USA,42.74288888,-94.64736111
POU,HUDSON VALLEY RGNL,POUGHKEEPSIE,NY,USA,41.626585,-73.88418861
POV,PORTAGE COUNTY,RAVENNA,OH,USA,41.21018333,-81.25162388
POY,POWELL MUNI,POWELL,WY,USA,44.86716666,-108.79341666
PPA,PERRY LEFORS FLD,PAMPA,TX,USA,35.613,-100.99625
PPC,PROSPECT CREEK,PROSPECT CREEK,AK,USA,66.81405555,-150.64361111
PPF,TRI-CITY,PARSONS,KS,USA,37.33081361,-95.506175
PPG,PAGO PAGO INTL,PAGO PAGO,AS,USA,-14.33166222,-170.71150305
PPO,LA PORTE MUNI,LA PORTE,IN,USA,41.57246694,-86.73452777
PPQ,PITTSFIELD PENSTONE MUNI,PITTSFIELD,IL,USA,39.63889008,-90.77855897
PQI,PRESQUE ISLE INTL,PRESQUE ISLE,ME,USA,46.68896388,-68.04479138
PQL,TRENT LOTT INTL,PASCAGOULA,MS,USA,30.46277194,-88.52922861
PQN,PIPESTONE MUNI,PIPESTONE,MN,USA,43.98213666,-96.3004075
PR10,BOQUERON,CABO ROJO,PR,USA,18.01301944,-67.14545555
PR20,ADJUNTAS,ADJUNTAS,PR,USA,18.18022777,-66.75694444
PR25,LAJAS AIRPARK,LAJAS,PR,USA,18.0125,-67.075
PRB,PASO ROBLES MUNI,PASO ROBLES,CA,USA,35.67288888,-120.62708333
PRC,PRESCOTT RGNL/ERNEST A LOVE FLD,PRESCOTT,AZ,USA,34.65483333,-112.41922222
PRG,EDGAR COUNTY,PARIS,IL,USA,39.69966666,-87.67077777
PRN,MAC CRENSHAW MEML,GREENVILLE,AL,USA,31.84569444,-86.61075
PRO,PERRY MUNI,PERRY,IA,USA,41.82644444,-94.15955555
PRS,PRESIDIO LELY INTL,PRESIDIO,TX,USA,29.6342125,-104.36149444
PRX,COX FLD,PARIS,TX,USA,33.63661111,-95.45075
PRZ,PORTALES MUNI,PORTALES,NM,USA,34.14548138,-103.41033361
PS02,HEBERLIG,NEWVILLE,PA,USA,40.16425444,-77.37054027
PS03,ELEPHANT PATH,PERKASIE,PA,USA,40.40778611,-75.23247222
PS05,G & N,ALBION,PA,USA,41.87533333,-80.3747875
PS06,SNOOK,BEAVER SPRINGS,PA,USA,40.73341055,-77.26637694
PS11,MC CARDLE FARM,BURNHAM,PA,USA,40.64534888,-77.55527166
PS12,GROVER,WEATHERLY,PA,USA,40.91675361,-75.86630861
PS15,VICARS PRIVATE,ALTOONA,PA,USA,40.54756861,-78.39168083
PS18,PECORA FLD,BRADFORD,PA,USA,41.90367388,-78.62752638
PS20,FAIRVIEW FARM AIRFIELD,PINE GROVE,PA,USA,40.5334225,-76.46218222
PS21,FLYING EAGLE,DALMATIA,PA,USA,40.64591805,-76.8121925
PS27,JUERGENSEN AIRPARK AND MARITIME FACILITY,ADDISON,PA,USA,39.73138888,-79.375
PS39,DOWNES,CLYMER,PA,USA,40.62833333,-78.96027777
PS42,HOOPES FAMILY FARM,ULYSSES,PA,USA,41.88279894,-77.75142619
PS43,BARNES FARMLAND,VOLANT,PA,USA,41.07880833,-80.25549166
PS46,GRAYSTRIP,DUBLIN,PA,USA,40.36232694,-75.18017333
PS47,HAMILTON HILL,EBENSBURG,PA,USA,40.42785055,-78.74140944
PS50,MSM,HARFORD,PA,USA,41.76785583,-75.72324388
PS52,ALBERTER FARMS,JOHNSTOWN,PA,USA,40.19507694,-78.83279972
PS54,GUNDEN,PERKASIE,PA,USA,40.32927111,-75.28156416
PS61,TIDIOUTE,TIDIOUTE,PA,USA,41.69089361,-79.36588055
PS64,MORTON'S,CAMBRIDGE SPRINGS,PA,USA,41.82505611,-80.07894472
PS66,PARKER-CRAMER,CLARION,PA,USA,41.21145194,-79.36087666
PS67,UPHILL,CLAYSVILLE,PA,USA,40.10618388,-80.4309
PS73,POVERTY,MACKEYVILLE,PA,USA,41.06340138,-77.43359444
PS82,LAZY J RANCH,SPRINGBROOK,PA,USA,41.29591555,-75.59768805
PS99,WEST PENN TOWNSHIP,TAMAQUA,PA,USA,40.74786888,-75.93297972
PSB,MID-STATE,PHILIPSBURG,PA,USA,40.88439138,-78.08734166
PSC,TRI-CITIES,PASCO,WA,USA,46.26494833,-119.1194
PSE,MERCEDITA,PONCE,PR,USA,18.00878055,-66.56452083
PSF,PITTSFIELD MUNI,PITTSFIELD,MA,USA,42.42763027,-73.29079222
PSG,PETERSBURG JAMES A JOHNSON,PETERSBURG,AK,USA,56.80147222,-132.94622222
PSK,NEW RIVER VALLEY,DUBLIN,VA,USA,37.13733638,-80.67847944
PSM,PORTSMOUTH INTL AT PEASE,PORTSMOUTH,NH,USA,43.07794444,-70.82327777
PSN,PALESTINE MUNI,PALESTINE,TX,USA,31.77969444,-95.70630555
PSO,STEVENS FLD,PAGOSA SPRINGS,CO,USA,37.28624861,-107.05600888
PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,USA,33.82966972,-116.50669416
PSX,PALACIOS MUNI,PALACIOS,TX,USA,28.7275,-96.25094444
PTB,TRI CITIES EXEC/DINWIDDIE COUNTY,PETERSBURG,VA,USA,37.18430138,-77.50617444
PTD,POTSDAM MUNI/DAMON FLD,POTSDAM,NY,USA,44.67666666,-74.94844444
PTH,PORT HEIDEN,PORT HEIDEN,AK,USA,56.95910111,-158.63336194
PTK,OAKLAND COUNTY INTL,PONTIAC,MI,USA,42.66563619,-83.42050563
PTN,HARRY P WILLIAMS MEML,PATTERSON,LA,USA,29.70954638,-91.33897861
PTS,ATKINSON MUNI,PITTSBURG,KS,USA,37.45005555,-94.73122222
PTT,PRATT RGNL,PRATT,KS,USA,37.70252777,-98.747
PTU,PLATINUM,PLATINUM,AK,USA,59.01783055,-161.82719166
PTV,PORTERVILLE MUNI,PORTERVILLE,CA,USA,36.02958333,-119.06272222
PTW,HERITAGE FLD,POTTSTOWN,PA,USA,40.23955555,-75.55672222
PUB,PUEBLO MEML,PUEBLO,CO,USA,38.2899475,-104.49802805
PUC,CARBON COUNTY RGNL/BUCK DAVIS FLD,PRICE,UT,USA,39.61388888,-110.75161111
PUJ,PAULDING NORTHWEST ATLANTA,ATLANTA,GA,USA,33.91204305,-84.94061944
PUW,PULLMAN/MOSCOW RGNL,PULLMAN/MOSCOW,WA,USA,46.74169138,-117.11161916
PVB,PLATTEVILLE MUNI,PLATTEVILLE,WI,USA,42.68935722,-90.44439111
PVC,PROVINCETOWN MUNI,PROVINCETOWN,MA,USA,42.07227777,-70.22072222
PVD,RHODE ISLAND TF GREEN INTL,PROVIDENCE,RI,USA,41.72233333,-71.42772222
PVE,BEECH RIVER RGNL,LEXINGTON-PARSONS,TN,USA,35.65636169,-88.19535227
PVF,PLACERVILLE,PLACERVILLE,CA,USA,38.7242275,-120.75330916
PVG,HAMPTON ROADS EXEC,NORFOLK,VA,USA,36.7807648,-76.45128036
PVJ,PAULS VALLEY MUNI,PAULS VALLEY,OK,USA,34.70956327,-97.22334583
PVU,PROVO MUNI,PROVO,UT,USA,40.21916666,-111.72336111
PVW,HALE COUNTY,PLAINVIEW,TX,USA,34.16814722,-101.71733611
PWA,WILEY POST,OKLAHOMA CITY,OK,USA,35.53416388,-97.64705277
PWC,PINE RIVER RGNL,PINE RIVER,MN,USA,46.72478777,-94.38169972
PWD,SHER-WOOD,PLENTYWOOD,MT,USA,48.79051555,-104.52373833
PWG,MC GREGOR EXEC,WACO,TX,USA,31.48491666,-97.31652777
PWK,CHICAGO EXEC,CHICAGO/PROSPECT HEIGHTS/WHEELING,IL,USA,42.11427944,-87.90154083
PWM,PORTLAND INTL JETPORT,PORTLAND,ME,USA,43.6456435,-70.30861636
PWT,BREMERTON NTL,BREMERTON,WA,USA,47.49025,-122.76480555
PXE,PERRY-HOUSTON COUNTY,PERRY,GA,USA,32.51058083,-83.76734583
PXK,PAXSON,PAXSON,AK,USA,63.02458,-145.50055083
PYG,PAGELAND,PAGELAND,SC,USA,34.74213888,-80.34519444
PYM,PLYMOUTH MUNI,PLYMOUTH,MA,USA,41.90878833,-70.72762805
PYN,PIEDMONT MUNI,PIEDMONT,MO,USA,37.1261375,-90.71352861
PYP,CENTRE PIEDMONT/CHEROKEE COUNTY RGNL,CENTRE,AL,USA,34.08991666,-85.61008333
PYX,PERRYTON OCHILTREE COUNTY,PERRYTON,TX,USA,36.41291777,-100.75157638
PZQ,PRESQUE ISLE COUNTY,ROGERS CITY,MI,USA,45.40708333,-83.81286111
R03,ALKALI LAKE STATE,ALKALI LAKE,OR,USA,43.08737277,-119.97607333
R33,WAKONDA BEACH STATE,WALDPORT,OR,USA,44.38456388,-124.08511944
R47,RUHES,LEIPSIC,OH,USA,41.10310638,-84.05188861
R49,FERRY COUNTY,REPUBLIC,WA,USA,48.71820583,-118.65647138
RAC,BATTEN INTL,RACINE,WI,USA,42.76118027,-87.81390944
RAL,RIVERSIDE MUNI,RIVERSIDE,CA,USA,33.95188888,-117.44511111
RAP,RAPID CITY RGNL,RAPID CITY,SD,USA,44.04533333,-103.05736111
RAS,MUSTANG BEACH,PORT ARANSAS,TX,USA,27.81183333,-97.08875
RAW,WARSAW MUNI,WARSAW,MO,USA,38.34784722,-93.3453875
RBD,DALLAS EXEC,DALLAS,TX,USA,32.68130555,-96.86877777
RBE,ROCK COUNTY,BASSETT,NE,USA,42.57112577,-99.56952019
RBG,ROSEBURG RGNL,ROSEBURG,OR,USA,43.23933527,-123.3558525
RBL,RED BLUFF MUNI,RED BLUFF,CA,USA,40.15030555,-122.25219444
RBM,ROBINSON AAF (CAMP ROBINSON),CAMP ROBINSON/LITTLE ROCK,AR,USA,34.84692361,-92.30014166
RBO,NUECES COUNTY,ROBSTOWN,TX,USA,27.77813888,-97.69011111
RBW,LOWCOUNTRY RGNL,WALTERBORO,SC,USA,32.92104055,-80.64058972
RBY,RUBY,RUBY,AK,USA,64.72722222,-155.46988888
RC0,ROCK CREEK,CLINTON,MT,USA,46.72714916,-113.65759333
RCA,ELLSWORTH AFB,RAPID CITY,SD,USA,44.14509444,-103.10356666
